,Profile,Stage Name,Full Name,Korean Name,K. Stage Name,Date of Birth,Group,Country,Second Country,Height,Weight,Birthplace,Other Group,Former Group,Gender,Position,Instagram,Twitter
1115,,Jinkwon,Kim Jinkwon,김진권,진권,2001-01-31,Newkidd,South Korea,,0,0,,,,M,,,
1116,,Yunmin,Yun Min,윤민,윤민,2001-02-26,Newkidd,South Korea,,0,0,,,,M,,,
1117,,Hwi,Jo Mingyu,조민규,휘,2002-09-26,Newkidd,South Korea,,0,0,,,,M,,,
1118,,Woochul,Shin Woochul,신우철,우철,2002-10-02,Newkidd,South Korea,,0,0,,,,M,,,
1119,,Seungchan,Kang Seungchan,강승찬,승찬,2003-01-01,Newkidd,South Korea,,0,0,,,,M,,,
1120,,Cheongeum,Jang Cheongeum,장청음,청음,1996-06-19,Ho1iday,South Korea,,0,0,,,,F,,,
1121,,Saebyeok,Shim Jaeyoung,심재영,새벽,1996-11-09,Ho1iday,South Korea,,0,0,,,,F,,,
1122,,Heejoo,Jeon Heejoo,전희주,희주,1996-11-30,Ho1iday,South Korea,,0,0,,,MyB,F,,,
1123,,Haru,Lee Yoojeong,이유정,하루,1997-02-26,Ho1iday,South Korea,,164,0,,,MyB,F,,,
1124,,Dany,Jeon Eunji,전은지,다니,1998-01-20,Ho1iday,South Korea,,0,0,,,,F,,,
1125,Profile,BX,Lee Byounggon,이병곤,비엑스,1998-03-05,CIX,South Korea,,180,61,Incheon,,,M,"Leader, Main Rapper",,
1126,Profile,Seunghun,Kim Seunghun,김승훈,승훈,1999-02-26,CIX,South Korea,,181,69,,,,M,,,
1127,Profile,Yonghee,Kim Yonghee,김용희,용희,2000-02-17,CIX,South Korea,,177,59,,,,M,,,
1128,Profile,Hyunsuk,Yoon Hyunsuk,윤현석,현석,2001-09-08,CIX,South Korea,,188,0,,,,M,,,
1129,,Jeon Woong,Jeon Woong,전웅,전웅,1997-10-15,AB6IX,South Korea,,173,0,,,,M,,,
1130,,Seoham,Park Seoham,박서함,서함,1993-10-28,KNK,South Korea,,190,70,,,,M,"Main Rapper, Sub Vocal",,
1131,,Dongwon,Lee Dongwon,이동원,동원,1994-01-01,KNK,South Korea,,184,0,,,,M,,,
1132,,Inseong,Jeong Inseong,정인성,인성,1994-07-01,KNK,South Korea,,183,71,,,,M,Main Vocal,,
1133,,Jihun,Kim Jihun,김지훈,지훈,1995-02-20,KNK,South Korea,,186,73,,,,M,,,
1134,,Heejun,Oh Heejun,오희준,희준,1996-05-08,KNK,South Korea,,180,61,,,,M,,,
1135,,Jiahn,Yoo Jiahn,유지안,지안,1992-04-01,IN2IT,South Korea,,176,57,,,,M,,,
1136,,Yeontae,Jeong Yeontae,정연태,연태,1992-07-06,IN2IT,South Korea,,178,58,,,,M,,,
1137,,Inho,Hwang Inho,황인호,인호,1993-06-21,IN2IT,South Korea,,177,58,,,,M,,,
1138,,Hyunuk,Han Hyunuk,한현욱,현욱,1994-09-26,IN2IT,South Korea,,179,63,,,,M,,,
1139,,Isaac,Voo Isaak,부 아이젝,아이젝,1994-12-12,IN2IT,Malaysia,,176,56,,,,M,,,
1140,,Inpyo,Lee Inpyo,이인표,인표,1995-08-14,IN2IT,South Korea,,182,66,,,,M,,,
1141,,Sunghyun,Kim Sunghyun,김성현,성현,1996-03-16,IN2IT,South Korea,,186,71,,,,M,,,
1142,,Moonvok,Jang Moonvok,장문복,문복,1995-04-11,Limitless,South Korea,,168,48,,,,M,,,
1143,,Hwichan,Lee Heechan,이휘찬,휘찬,1996-04-18,Limitless,South Korea,,0,0,,OMEGA X,,M,,,
1144,,A.M,Seong Hyunwoo,성현우,에이엠,1996-12-31,Limitless,South Korea,,181,62,,,,M,,,
1145,,Heeseok,Yun Heeseok,윤희석,희석,1997-06-10,Limitless,South Korea,,180,61,,,,M,,,
1146,,Yoonji,,,윤지,1998-07-21,Lusty,South Korea,,163,45,,,,F,"Rap, Leader",,
1147,,Harin,,,하린,1995-11-21,Lusty,South Korea,,160,43,Seoul,,,F,Sub Vocal,,
1148,,Jinhui,,,진희,1996-11-21,Lusty,South Korea,,160,42,Seongnam,,,F,Main Vocal,,
1149,,Isol,,,이솔,1997-05-01,Lusty,South Korea,,166,48,Seoul,,,F,Main Vocal,,
1150,,Yeryung,,,예령,2002-06-22,Lusty,South Korea,,169,49,Busan,,,F,Sub Vocal,,
1151,,Eson,Kim Jungmin,김정민,이슨,1996-12-28,We In The Zone,South Korea,USA,177,63,Honolulu,,,M,Leader,,
1152,,Jooan,Im Jimyoung,임지명,주안,1996-10-04,We In The Zone,South Korea,,173,58,Dongtan,,,M,,,
1153,,Kyeongheon,Yoon Kyeongheon,윤경헌,경헌,1998-01-06,We In The Zone,South Korea,,175,60,Suncheon,,,M,,,
1154,,Min,Lee Mincheon,이민천,민,1997-10-16,We In The Zone,South Korea,,171,50,Seoul,,,M,,,
1155,,Shihyun,Kim Shihyun,김시현,시현,1998-05-06,We In The Zone,South Korea,,0,0,Changwon,,,M,,,
1156,,Yixuan,Zhou Yixuan,조이쉔,이쉔,1990-12-11,UNIQ,China,,183,65,,,,M,,,
1157,,Sungjoo,Kim Sungjoo,김성주,성주,1994-02-16,UNIQ,South Korea,,180,65,,,,M,,,
1158,,Wenhan,Li Wenhan,리원한,원한,1994-07-22,UNIQ,China,,180,64,,,,M,,,
1159,,Seungyoon,Cho Seungyoon,조승연,승연,1996-08-05,UNIQ,South Korea,,183,68,,,X1,M,,,
1160,,Yibo,Wang Yibo,왕이보,이보,1997-08-05,UNIQ,China,,182,65,,,,M,,,
1161,,Yohan,Kim Yohan,김요한,요한,1999-09-22,WEi,South Korea,,181,66,,,X1,M,,,
1162,,Junho,Cha Junho,차준호,준호,2002-07-09,DRIPPIN,South Korea,,178,63,,,X1,M,,,
1163,,Dongpyo,Son Dongpyo,손동표,동표,2002-09-09,Mirae,South Korea,,166,48,,,X1,M,,,
1164,,Minhee,Kang Minhee,강민희,민희,2002-09-17,CRAVITY,South Korea,,185,58,,,X1,M,,,
1165,,Eunsang,Lee Eunsang,이은상,은상,2002-10-26,,South Korea,,180,58,,,X1,M,,,
1166,,Hyeongjun,Song Hyeongjun,송형준,형준,2002-11-30,,South Korea,,174,55,,,X1,M,,,
1167,,Dohyon,Nam Dohyon,남도현,도현,2004-11-10,BAE173,South Korea,,180,62,,,X1,M,,,
1168,,Juri,Takahashi Juri,타카하시 쥬리,쥬리,1997-10-03,Rocket Punch,Japan,,160,44,,,,F,,,
1169,,Yeonhee,Kim Yeonhee,김연희,연희,2000-12-06,Rocket Punch,South Korea,,161,0,,,,F,,,
1170,,Suyun,Kim Suyun,김수윤,수윤,2001-03-17,Rocket Punch,South Korea,,169,52,,,,F,,,
1171,,Yunkyung,Seo Yunkyung,서윤경,윤경,2001-11-01,Rocket Punch,South Korea,,161,0,,,,F,,,
1172,,Sohee,Kim Sohee,김소희,소희,2003-08-14,Rocket Punch,South Korea,,161,46,,,,F,,,
1173,,Dahyun,Jeong Dahyun,정다현,다현,2005-04-29,Rocket Punch,South Korea,,160,0,,,,F,,,
1174,,Yeseo,Kang Yeseo,강예서,예서,2005-08-22,Kep1er,South Korea,,157,0,,,Busters,F,,,
1175,,Wondae,Seol Wondae,설원대,원대,1998-04-28,Dongkiz,South Korea,,180,63,,,,M,,,
1176,,Kyungyoon,Lee Kyungyoon,이경윤,경윤,2000-02-21,Dongkiz,South Korea,,177,58,,,,M,,,
1177,,Munik,Jang Moonik,장문익,문익,2001-03-20,Dongkiz,South Korea,,173,50,,,,M,,,
1178,,Jaechan,Park Jaechan,박재찬,재찬,2001-12-06,Dongkiz,South Korea,,177,58,,,,M,,,
1179,,Jonghyeong,Kim Jonghyeong,김종형,종형,2002-04-13,Dongkiz,South Korea,,178,65,,,,M,,,
1180,,Yonggeun,Jo Yonggeun,조용근,용근,1995-01-23,D1CE,South Korea,,174,54,,,,M,,,
1181,,Hyunsoo,Kim Hyunsoo,김현수,현수,1995-04-12,D1CE,South Korea,,176,60,,,,M,,,
1182,,Yoojun,Jun Yoojun,정유준,유준,1995-07-26,D1CE,South Korea,,0,0,,,,M,,,
1183,,Woodam,Park Woodam,박우담,우담,1995-08-02,D1CE,South Korea,,173,0,,,,M,,,
1184,,Jinyoung,Woo Jinyoung,우진영,진영,1997-05-31,D1CE,South Korea,,170,51,,,,M,,,
1185,,Taedong,Kim Taedong,김태동,태동,1997-11-07,OMEGA X,South Korea,,177,61,,,GIDONGDAE,M,,,
1186,,Yehyeon,Kim Yehyeon,김예현,예현,1999-09-12,GIDONGDAE,South Korea,,176,63,,,,M,,,
1187,,Wonjin,Won Jin,원진,원진,2003-01-01,GIDONGDAE,South Korea,,0,0,,,,M,,,
1188,,Youngho,Noh Youngho,노영호,영호,1993-03-24,SIGNAL,South Korea,,0,0,,,,M,,,
1189,,Gihwan,Kim Gihwan,김기환,기환,1993-11-24,SIGNAL,South Korea,,0,0,,,,M,,,
1190,,Kyuhwan,Lee Kyuhwan,이규환,규환,1994-09-18,SIGNAL,South Korea,,0,0,,,E7,M,,,
1191,,Bokeun,Kim Bokeun,김복은,복은,1994-10-12,SIGNAL,South Korea,,0,0,,,,M,,,
1192,,Aini,Kim Heejung,김희정,아이니,1991-07-13,,South Korea,,163,44,,,Pink Fantasy,F,,,
1193,,Seea,Kang Eunyoung,강은영,시아,1994-08-21,Pink Fantasy,South Korea,,160,43,,,,F,,,
1194,,Yechan,Kim Yechan,김예찬,예찬,1995-11-26,Pink Fantasy,South Korea,,159,45,,,,F,,,
1195,,Daewang Nim,Daewang Nim,대왕님,대왕님,1996-04-08,Pink Fantasy,South Korea,,162,49,,,,F,,,
1196,,Sanga,Lee Sanga,이상아,상아,1999-08-05,,South Korea,,165,0,,,Pink Fantasy,F,,,
1197,,Yubin,Cho Yubin,조유빈,유빈,1999-10-09,,South Korea,,156,40,,,Pink Fantasy,F,,,
1198,,Harin,Park Guenhye,박근혜,하린,2000-05-26,Pink Fantasy,South Korea,,164,48,,,,F,,,
1199,,Arang,Park Yerim,박예림,아랑,2001-01-22,Pink Fantasy,South Korea,,167,49,,,,F,,,
1200,,Heesun,Park Heesun,박희선,희선,2005-01-25,Pink Fantasy,South Korea,,162,45,,,,F,,,
1201,,Lina,Oh Sejin,오세진,리나,1997-07-27,ANS,South Korea,,0,0,,,,F,,,
1202,,Royeon,Jeon Hyunjoo,전현주,로연,1998-02-20,ANS,South Korea,,0,0,,,,F,,,
1203,,Dalyn,Lee Sohyun,이소현,달린,1999-08-27,ANS,South Korea,,0,0,,,,F,,,
1204,,Raon,Lee Seoyoung,이서영,라온,2000-01-21,ANS,South Korea,,0,0,,,,F,,,
1205,,Bian,Yu Jiwon,유지원,비안,2001-02-13,MAJORS,South Korea,,0,0,,,ANS,F,,,
1206,,Dami,Hong Dayoung,홍다영,담이,2001-06-07,ANS,South Korea,,0,0,,,,F,,,
1207,,Doi,Kim Doi,김도이,도이,1994-04-12,FANATICS,South Korea,,170,0,,,,F,,,
1208,,Sika,Ren Shika,렌 시카,시카,1995-08-22,FANATICS,China,,165,0,,,,F,,,
1209,,Chaelin,Lee Chaelin,이채린,채린,1999-10-20,FANATICS,South Korea,,162,47,,,,F,,,
1210,,Chiayi,Li Chiayi,지아이,지아이,2000-01-22,FANATICS,Taiwan,,164,0,,FANATICS FLAVOR,,F,,,
1211,,Yoonhye,Jung Yoonhye,정윤혜,윤혜,2001-10-04,FANATICS,South Korea,,173,0,,FANATICS FLAVOR,,F,,,
1212,,Doah,Kim Doah,김도아,도아,2003-12-04,FANATICS,South Korea,,163,42,,FANATICS FLAVOR,,F,,,
1213,,Loha,Kang Yejin,강예진,로하,2001-12-27,Nature,South Korea,,171,0,,,,F,,,
1214,,Yunji,Kim Yunji,김윤지,윤지,1996-08-26,ARIAZ,South Korea,,0,0,,,,F,,,
1215,,Dawon,Lee Dawon,이다원,다원,1996-12-02,ARIAZ,South Korea,,0,0,,,,F,,,
1216,,Sihyeon,Kang Sihyeon,강시현,시현,1998-07-15,ARIAZ,South Korea,,0,0,,,,F,,,
1217,,Yeori,Choi Yeori,최여리,여리,1999-09-08,ARIAZ,South Korea,,0,0,,,,F,,,
1218,,Hyogyeong,Jang Hyogyeong,장효경,효경,1999-11-15,ARIAZ,South Korea,,0,0,,,,F,,,
1219,,Jueun,Jo Jueun,조주은,주은,2001-01-27,ARIAZ,South Korea,,0,0,,,,F,,,
1220,,Yurim,Park Yurim,박유림,유림,1998-04-13,3YE,South Korea,,164,0,,,Apple.B,F,,,
1221,,Yuji,Son Yuji,손유지,유지,1998-11-25,3YE,South Korea,,160,45,,,Apple.B,F,,,
1222,,Haeun,Yoon Haeun,윤하은,하은,1999-03-12,3YE,South Korea,,163,0,,,Apple.B,F,,,
1223,,Kain,Bang Junho,방준호,카인,1997-03-25,ARGON,South Korea,,178,0,,,,M,,,
1224,,Haneul,Lee Haneul,이하늘,하늘,1996-06-03,ARGON,South Korea,,175,0,,,,M,,,
1225,,Roel,Kim Sunho,김선호,로엘,1997-02-13,ARGON,South Korea,,0,0,,,,M,,,
1226,,Yeoun,Lee Kyeongbin,이경빈,여운,1997-09-03,ARGON,South Korea,,0,0,,,,M,,,
1227,,Gon,Kim Seongjung,김성중,곤,1998-11-13,ARGON,South Korea,,0,0,,,,M,,,
1228,,Jaeun,Ha Jaeun,한재운,재운,1999-09-28,ARGON,South Korea,,0,0,,,,M,,,
1229,,J,Lee Yeji,이예지,제이,1998-02-12,ANS,South Korea,,0,0,,,,F,,,
1230,,Haena,Jeon Eunbi,전은비,해나,2002-02-19,ANS,South Korea,,0,0,,,,F,,,
1231,,Kiara,Baek Jinjoo,백진주,키아라,1998-08-20,,South Korea,,0,0,,,,F,,,
1232,,Semi,Gu Semi,구세미,세미,2002-04-10,Cignature,South Korea,,166,46,,,,F,,,
1233,,Seline,Jung Yeonjeong,정연정,셀린,2000-06-20,Cignature,South Korea,,0,0,,,,F,,,
1234,,Bada,Kim Bada,김바다,바다,2002-05-28,Hinapia,South Korea,,162,49,,,,F,,,
1235,,Kookheon,Kim Kookheon,김국헌,국헌,1997-04-15,B.O.Y,South Korea,,0,0,,,MYTEEN,M,,,
1236,,Yuvin,Song Yuvin,송유빈,유빈,1998-04-28,B.O.Y,South Korea,,0,0,,,MYTEEN,M,,,
1237,,Kim Yoon,Kim Seongsu,김성수,김윤,1994-02-17,DUSTIN,South Korea,,183,65,,,,M,,,
1238,,Siu,Hwang Inseok,황인석,시우,1995-05-19,DUSTIN,South Korea,,0,0,,,,M,,,
1239,,Daon,Ahn Seonil,안선일,다온,2000-12-10,DUSTIN,South Korea,,0,0,,,,M,,,
1240,,Seunghan,Lee Seunghan,이승한,승한,1996-02-22,DUSTIN,South Korea,,0,0,,,,M,,,
1241,,Hwani,Jo Sihyeon,조시환,화니,1994-11-16,DUSTIN,South Korea,,0,0,,,,M,,,
1242,,JJ,Jun Jihyeok,전진혁,제이제이,1998-12-11,DUSTIN,South Korea,,0,0,,,,M,,,
1243,,BEL,Choi Sunghoon,최성훈,벨,2000-05-21,DUSTIN,South Korea,,0,0,,,,M,,,
1244,,AleXa,Kim Seri,김세리,알렉사,1996-12-06,,USA,,0,0,,,,F,,,
1245,,Love,Park Jisung,박지성,러브,1994-01-17,,South Korea,,0,0,,,OnlyOneOf,M,,,
1246,,KB,Shin Kyubin,신규빈,규빈,1994-04-23,OnlyOneOf,South Korea,,0,0,,,,M,,,
1247,,Junji,Kim Junhyung,김준형,준지,1998-04-06,OnlyOneOf,South Korea,,0,0,,,,M,,,
1248,,Yoojung,Lee Taeyeop,이태엽,유정,1997-05-19,OnlyOneOf,South Korea,,0,0,,,,M,,,
1249,,Rie,Lee Seungho,이성호,리에,1996-11-06,OnlyOneOf,South Korea,,0,0,,,,M,,,
1250,,Mill,Lee Yongsoo,이용수,밀,1999-03-30,OnlyOneOf,South Korea,,0,0,,,,M,,,
1251,,Nine,Jung Wookjin,정욱진,나인,1999-12-13,OnlyOneOf,South Korea,,0,0,,,,M,,,
1252,,Della,Park Sehyun,박세현,델라,1995-09-03,Rockit Girl,South Korea,,0,0,,,,F,,,
1253,,Han Leeseul,Han Jiyoon,한지윤,한이슬,2000-02-12,Rockit Girl,South Korea,,0,0,,,,F,,,
1254,,Castle J,Son Sangjoon,손성준,캐슬제이,1999-05-31,MCND,South Korea,,0,0,,,,M,,,
1255,,Bic,Nam Seungmin,남승민,빅,2001-04-25,MCND,South Korea,,0,0,,,,M,,,
1256,,Minjae,Song Minjae,송민재,민재,2003-08-23,MCND,South Korea,,0,0,,,,M,,,
1257,,Huijun,Noh Huijun,노휘준,휘준,2003-10-07,MCND,South Korea,,0,0,,,,M,,,
1258,,Win,Bang Junhyuk,방준혁,윈,2004-12-19,MCND,South Korea,,0,0,,,,M,,,
1259,,Changgyu,Song Changgyu,송창규,창규,1993-07-06,UNVS,South Korea,,0,0,,,,M,,,
1260,,YY,Kim Moonyong,김문용,와이와이,1991-08-30,UNVS,South Korea,,0,0,,,,M,,,
1261,,Jen,Kim Yehyeon,김예현,젠,1997-03-27,UNVS,South Korea,,0,0,,,,M,,,
1262,,Jun H.,Im Joonhyun,임준현,준현,1991-08-28,UNVS,South Korea,,0,0,,,,M,,,
1263,,Eunho,Shin Donggeun,신동근,은호,1992-09-10,UNVS,South Korea,,0,0,,,,M,,,
1264,,Jinwoo,Lee Jinwoo,이진우,진우,2004-09-13,Ghost9,South Korea,,176,57,,TEEN TEEN,,M,,,
1265,,Taesung,Lee Taesung,이태승,태승,2003-12-19,,South Korea,,184,64,,"TEEN TEEN, Ghost9",,M,,,
1266,,Woojin,Lee Woojin,이우진,우진,2003-04-07,Ghost9,South Korea,,178,65,,TEEN TEEN,,M,,,
1267,,Serim,Park Serim,박세림,세림,1999-03-03,CRAVITY,South Korea,,0,0,,,,M,,,
1268,,Allen,Allen Ma,앨런 마,앨런,1999-04-26,CRAVITY,USA,South Korea,0,0,,,,M,,,
1269,,Jungmo,Koo Jungmo,구정모,정모,2000-02-05,CRAVITY,South Korea,,181,58,,,,M,,,
1270,,Woobin,Seo Woobin,서우빈,우빈,2000-10-16,CRAVITY,South Korea,,0,0,,,,M,,,
1271,,Wonjin,Ham Wonjin,함원진,원진,2001-03-22,CRAVITY,South Korea,,174,57,,,,M,,,
1272,,BIBI,Kim Hyungseo,김형서,비비,1998-09-27,,South Korea,,0,0,,,,F,,,
1273,,Hyeongjun,Song Hyeongjun,송형준,형준,2002-11-30,CRAVITY,South Korea,,174,55,,,,M,,,
1274,,Taeyoung,Kim Taeyoung,김태영,태영,2003-01-27,CRAVITY,South Korea,,0,0,,,,M,,,
1275,,Seongmin,Ahn Seongmin,안성민,성민,2003-08-01,CRAVITY,South Korea,,0,0,,,,M,,,
1276,,Chihoon,Choi Chihoon,최치훈,치훈,1999-04-27,TOO,South Korea,,0,0,,,,M,,,
1277,,Donggeon,Song Donggeon,송동건,동건,1999-07-15,TOO,South Korea,,0,0,,,,M,,,
1278,,Chan,Jo Chanhyuk,조찬혁,찬,1999-12-08,TOO,South Korea,,0,0,,,,M,,,
1279,,Jisu,Choi Jisu,최지수,지수,2000-01-19,TOO,South Korea,,0,0,,,,M,,,
1280,,Minsu,Kim Minsu,김민수,민수,2000-03-20,TOO,South Korea,,0,0,,,,M,,,
1281,,Jaeyun,Lee Jaeyun,이재윤,이재윤,2000-08-16,TOO,South Korea,,0,0,,,,M,,,
1282,,J.YOU,Kim Jaeyu,김제유,제유,2000-11-02,TOO,South Korea,,0,0,,,,M,,,
1283,,Kyungho,Jang Kyungho,장경호,경호,2001-05-07,TOO,South Korea,,0,0,,,,M,,,
1284,,Jerome,Oh Sungmin,오성민,제롬,2001-08-25,TOO,South Korea,,0,0,,,,M,,,
1285,,Woonggi,Cha Woonggi,차웅기,웅기,2002-04-23,TOO,South Korea,,0,0,,,,M,,,
1286,,Woo-ah,Kim Chaewon,김채원,우아,1997-06-20,CRAXY,South Korea,,0,0,,,,F,,,
1287,,Karin,Baek Yerin,백예린,카린,2000-04-23,CRAXY,South Korea,,0,0,,,,F,,,
1288,,Hyejin,Kang Hyejin,강혜진,혜진,2000-07-13,CRAXY,South Korea,,0,0,,,,F,,,
1289,,Swan,Kim Suan,김수안,수안,2000-12-28,CRAXY,South Korea,,0,0,,,,F,,,
1290,,ChaeY,Song Chaeyeon,송채연,채이,2003-01-06,CRAXY,South Korea,,0,0,,,,F,,,
1291,,Lina,Oh Hyesoo,오혜수,리나,1997-05-23,RedSquare,South Korea,,0,0,,,,F,,,
1292,,Nana,Kwon Nayeon,권나연,나나,2001-03-09,woo!ah!,South Korea,,0,0,,,,F,"Leader, Main Dancer",,
1293,,Wooyeon,Park Jinkyung,박진경,우연,2003-02-11,woo!ah!,South Korea,,0,0,,,,F,Vocalist,,
1294,,Sora,Sakata Sora,사카타 소라,소라,2003-08-30,woo!ah!,Japan,,0,0,,,,F,Vocalist,,
1295,,Lucy,Kim Daeun,김대은,루시,2004-04-09,woo!ah!,South Korea,,0,0,,,,F,"Rapper, Vocalist",,
1296,,Minseo,Kim Minseo,김민서,민서,2004-08-12,woo!ah!,South Korea,,0,0,,,,F,"Vocalist, Dancer",,
1297,,Songyee,Park Songyee,박송이,송이,2004-09-25,,South Korea,,0,0,,,woo!ah!,F,Main Rapper,,
1298,Profile,Lea,Ogawa Mizuki,오가와 미즈키,레아,1995-08-12,SECRET NUMBER,Japan,,169,0,Tokyo,,Skarf,F,,,
1299,,Dita,Dita Karang,디타 가랑,디타,1996-12-25,SECRET NUMBER,Indonesia,,0,0,Yogyakarta,,,F,,,
1300,,Jinny,Park Jinhee,박진희,지니,1998-01-19,SECRET NUMBER,South Korea,USA,0,0,California,,,F,,,
1301,,Soodam,Lee Soodam,이수담,수담,1999-11-09,SECRET NUMBER,South Korea,,0,0,,,,F,,,
1302,,Denise,Kim Denise,김데니스,데니스,2001-01-11,SECRET NUMBER,South Korea,USA,0,0,,,,F,,,
1303,Profile,Soojin,Lee Soojin,이수진,수진,2001-12-12,Weeekly,South Korea,,165,0,,,,F,"Leader, Main Dancer, Sub Vocal",,
1304,Profile,Jiyoon,Shin Jiyoon,신지윤,지윤,2002-03-02,Weeekly,South Korea,,0,0,,,,F,"Lead Vocal, Lead Dancer",,
1305,Profile,Monday,Kim Jimin,김지민,먼데이,2002-05-10,Weeekly,South Korea,,172,0,,,,F,"Main Vocal, Main Dancer",,
1306,Profile,Soeun,Park Soeun,박소은,소은,2002-10-26,Weeekly,South Korea,,168,0,,,,F,"Lead Vocal, Lead Dancer",,
1307,Profile,Jaehee,Lee Jaehee,이재희,재희,2004-03-18,Weeekly,South Korea,,166,0,,,,F,"Rapper, Sub Vocal",,
1308,Profile,Jihan,Han Jihyo,한지효,지한,2004-07-12,Weeekly,South Korea,,0,0,,,,F,Lead Vocal,,
1309,Profile,Zoa,Cho Hyewon,조혜원,조아,2005-05-31,Weeekly,South Korea,,170,0,,,,F,"Rapper, Sub Vocal",,
1310,,Seokhwa,Kang Seokhwa,강석화,석화,2000-12-01,WEi,South Korea,,172,56,,,,M,,,
1311,,Areum,Kim Daun,김다운,아름,1998-01-31,AREAL,South Korea,,0,0,,,Rose Finger,F,,,
1312,,Hyebin,Kim Hyebin,김혜빈,혜빈,1997-03-29,AREAL,South Korea,,0,0,,,Rose Finger,F,,,
1313,,Segye,Shin Segye,신세계,세계,1998-08-19,AREAL,South Korea,,0,0,,,Rose Finger,F,,,
1314,,Dabi,Park Jiwon,박지원,다비,2000-01-19,AREAL,South Korea,,0,0,,,MIDNIGHT,F,,,
1315,,Eyedi,Nam Yujin,남유진,아이디,1995-12-08,,South Korea,,0,0,,,,F,,,
1316,,Rano,Byun Yongseop,변용섭,라노,1998-12-10,E'LAST,South Korea,,175,60,,,,M,,,
1317,,Won Hyuk,Won Hyuk,원혁,원혁,2002-02-22,E'LAST,South Korea,,181,63,,,,M,,,
1318,,Wonjun,Lee Wonjun,이원준,원준,2002-03-08,E'LAST,South Korea,,0,0,,,,M,,,
1319,,Choi In,Choi In,최인,최인,1996-02-11,E'LAST,South Korea,,170,50,,,,M,,,
1320,,Seungyeop,Choi Seungyeop,최승엽,승엽,1997-05-08,E'LAST,South Korea,,176,60,,,,M,,,
1321,,Baekgyeul,Baek Sunwoo,백결,백선우,1999-12-01,E'LAST,South Korea,,180,61,,,,M,,,
1322,,Romin,Choi Youngmin,최영민,로민,2001-04-24,E'LAST,South Korea,,179,58,,,,M,,,
1323,,Yejun,Oh Yejun,오예준,예준,2002-08-23,E'LAST,South Korea,,178,58,,,,M,,,
1324,,Minho,Lee Minho,이민호,민호,1995-09-04,MY.st,South Korea,,0,0,,,,M,,,
1325,,Juntae,Kim Juntae,김준태,준태,1995-09-04,MY.st,South Korea,,0,0,,,,M,,,
1326,,Woncheol,Jung Woncheol,정원철,원철,1996-01-12,MY.st,South Korea,,0,0,,,,M,,,
1327,,Woojin,Lee Woojin,이우진,우진,1996-11-22,MY.st,South Korea,,0,0,,,,M,,,
1328,,Keonwoo,Kim Keonwoo,김건우,건우,1996-12-17,MY.st,South Korea,,0,0,,,,M,,,
1329,,Haneul,Choi Haneul,최하늘,하늘,2000-11-28,Saturday,South Korea,,158,43,,,,F,,,
1330,,Juyeon,Lee Juyeon,이주연,주연,2001-11-06,Saturday,South Korea,,164,44,,,,F,,,
1331,,Yuki,Lim Jiyeon,임지연,유키,2002-01-30,Saturday,South Korea,,161,44,,,,F,,,
1332,,Ayeon,Son Minji,손민지,아연,2002-09-29,Saturday,South Korea,,162,47,,,,F,,,
1333,,Minseo,Park Minseo,박민서,민서,2003-03-21,Saturday,South Korea,,163,45,,,,F,,,
1334,,Jieun,Park Jieun,박지은,지은,1997-09-04,Purple Kiss,South Korea,,166,49,,,,F,,,
1335,,Goeun,Na Goeun,나고은,고은,1999-09-03,Purple Kiss,South Korea,,160,44,,,,F,,,
1336,,Dosie,Jang Eunseung,장은성,도시,2000-02-11,Purple Kiss,South Korea,,0,0,,,,F,,,
1337,,Ireh,Cho Seoyoung,조서영,이레,2002-04-30,Purple Kiss,South Korea,,0,0,,,,F,,,
1338,,Yuki,Mori Koyuki,모리 코유키,유키,2002-11-06,Purple Kiss,Japan,,0,0,,,,F,,,
1339,,Chaein,Lee Chaeyoung,이채영,채인,2002-12-05,Purple Kiss,South Korea,,0,0,,,,F,,,
1340,,Swan,Park Soojin,박수진,수안,2003-07-11,Purple Kiss,South Korea,,0,0,,,,F,,,
1341,,EunB,Shin Eunbi,신은비,은비,2000-09-17,Maka Maka,South Korea,,0,0,,,Lip Bubble,F,,,
1342,,Heesu,Kim Heesu,김희수,희수,1998-03-24,Maka Maka,South Korea,,0,0,,,,F,,,
1343,,Daseul,Yang Daseul,양다슬,다슬,2000-09-14,Maka Maka,South Korea,,0,0,,,,F,,,
1344,,Chaewon,Lee Chaewon,이채원,채원,2000-03-18,Maka Maka,South Korea,,0,0,,,,F,,,
1345,,Dia,Kwak Minnyeong,곽민녕,디아,1999-09-03,Maka Maka,South Korea,,0,0,,,,F,,,
1346,,Junghwan,So Junghwan,소정환,정환,2005-02-18,Treasure,South Korea,,0,0,,,,M,,,
1347,,Lee Hyeop,Lee Hyeop,이협,이협,1999-08-13,DRIPPIN,South Korea,,177,57,,,,M,,,
1348,,Yunseong,Hwang Yunseong,황윤성,윤성,2000-10-30,DRIPPIN,South Korea,Seoul,181,60,,,,M,,,
1349,,Changuk,Joo Changuk,주창욱,창욱,2001-07-25,DRIPPIN,South Korea,,184,59,,,,M,,,
1350,,Dongyun,Kim Dongyun,김동윤,동윤,2002-02-18,DRIPPIN,South Korea,,177,61,,,,M,,,
1351,,Minseo,Kim Minseo,김민서,민서,2002-05-13,DRIPPIN,South Korea,,177,53,,,,M,,,
